Hdhd3	Hdhd3
Alad	Alad
Pole3	Pole3
4933430I17Rik	4933430I17Rik
Rgs3	Rgs3
Gm11209	Gm11209
Gm11210	Gm11210
Zfp618	Zfp618
Col27a1	Col27a1
Akna	Akna
Aknaos	Aknaos
Whrn	Whrn
Atp6v1g1	Atp6v1g1
6330416G13Rik	6330416G13Rik
Tnfsf15	Tnfsf15
Tnfsf8	Tnfsf8
Tnc	Tnc
Trim32	Trim32
Tlr4	Tlr4
Cdk5rap2	Cdk5rap2
Megf9	Megf9
Tle1	Tle1
Aldoart1	Aldoart1
Kdm4c	Kdm4c
A230083N12Rik	A230083N12Rik
Tmem261	Tmem261
Ptprd	Ptprd
Tyrp1	Tyrp1
Mpdz	Mpdz
Gm11412	Gm11412
Nfib	Nfib
Zdhhc21	Zdhhc21
Ttc39b	Ttc39b
Snapc3	Snapc3
Psip1	Psip1
Ccdc171	Ccdc171
Gm11415	Gm11415
Bnc2	Bnc2
Cntln	Cntln
Rraga	Rraga
Haus6	Haus6
Plin2	Plin2
Dennd4c	Dennd4c
Rps6	Rps6
Acer2	Acer2
Mllt3	Mllt3
Gm12631	Gm12631
Focad	Focad
Hacd4	Hacd4
Klhl9	Klhl9
Gm26566	Gm26566
Gm13274	Gm13274
Gm13283	Gm13283
Ifnz	Ifnz
Gm26525	Gm26525
Gm26867	Gm26867
Gm13285	Gm13285
Gm13287	Gm13287
4930553M12Rik	4930553M12Rik
Mtap	Mtap
Cdkn2a	Cdkn2a
Cdkn2b	Cdkn2b
Dmrta1	Dmrta1
Gm12666	Gm12666
Tusc1	Tusc1
Caap1	Caap1
Gm10306	Gm10306
Plaa	Plaa
Ift74	Ift74
Lrrc19	Lrrc19
Eqtn	Eqtn
Mysm1	Mysm1
Jun	Jun
Junos	Junos
Gm12708	Gm12708
Fggy	Fggy
Hook1	Hook1
Cyp2j6	Cyp2j6
Cyp2j9	Cyp2j9
Nfia	Nfia
Tm2d1	Tm2d1
Inadl	Inadl
Kank4	Kank4
Usp1	Usp1
Dock7	Dock7
Atg4c	Atg4c
Alg6	Alg6
Itgb3bp	Itgb3bp
Efcab7	Efcab7
Pgm2	Pgm2
Raver2	Raver2
Jak1	Jak1
Gm12796	Gm12796
E130102H24Rik	E130102H24Rik
0610043K17Rik	0610043K17Rik
Ak4	Ak4
Dnajc6	Dnajc6
Leprot	Leprot
Pde4b	Pde4b
Sgip1	Sgip1
Gm12709	Gm12709
Tctex1d1	Tctex1d1
Wdr78	Wdr78
Mier1	Mier1
Slc35d1	Slc35d1
Gm44037	Gm44037
Oma1	Oma1
1700024P16Rik	1700024P16Rik
Prkaa2	Prkaa2
Plpp3	Plpp3
Gm12728	Gm12728
Usp24	Usp24
Pcsk9	Pcsk9
Dhcr24	Dhcr24
Lexm	Lexm
Pars2	Pars2
Ttc4	Ttc4
Mroh7	Mroh7
Acot11	Acot11
Gm12746	Gm12746
Ssbp3	Ssbp3
Mrpl37	Mrpl37
Cyb5rl	Cyb5rl
Cdcp2	Cdcp2
Tceanc2	Tceanc2
Tmem59	Tmem59
Ldlrad1	Ldlrad1
Lrrc42	Lrrc42
Hspb11	Hspb11
Yipf1	Yipf1
Ndc1	Ndc1
Glis1	Glis1
4933424M12Rik	4933424M12Rik
Lrp8	Lrp8
Magoh	Magoh
0610037L13Rik	0610037L13Rik
Cpt2	Cpt2
Slc1a7	Slc1a7
Podn	Podn
Scp2	Scp2
Echdc2	Echdc2
Zyg11b	Zyg11b
Coa7	Coa7
Gpx7	Gpx7
Zcchc11	Zcchc11
Prpf38a	Prpf38a
Orc1	Orc1
Cc2d1b	Cc2d1b
Gm17354	Gm17354
Zfyve9	Zfyve9
3110021N24Rik	3110021N24Rik
Btf3l4	Btf3l4
Txndc12	Txndc12
A730015C16Rik	A730015C16Rik
Kti12	Kti12
Rab3b	Rab3b
Nrd1	Nrd1
Osbpl9	Osbpl9
Eps15	Eps15
Rnf11	Rnf11
Cdkn2c	Cdkn2c
Faf1	Faf1
Dmrta2	Dmrta2
Bend5	Bend5
Spata6	Spata6
Skint3	Skint3
Gm12830	Gm12830
Foxd2	Foxd2
Cmpk1	Cmpk1
Stil	Stil
Tal1	Tal1
Pdzk1ip1	Pdzk1ip1
Cyp4x1	Cyp4x1
Efcab14	Efcab14
Atpaf1	Atpaf1
Gm12847	Gm12847
Mob3c	Mob3c
Mknk1	Mknk1
Faah	Faah
Nsun4	Nsun4
Uqcrh	Uqcrh
Lrrc41	Lrrc41
Rad54l	Rad54l
Pomgnt1	Pomgnt1
Lurap1	Lurap1
Pik3r3	Pik3r3
Mast2	Mast2
Ipp	Ipp
Tmem69	Tmem69
Gm12953	Gm12953
Gpbp1l1	Gpbp1l1
Ccdc17	Ccdc17
Nasp	Nasp
Akr1a1	Akr1a1
Prdx1	Prdx1
Mmachc	Mmachc
Ccdc163	Ccdc163
Tesk2	Tesk2
Toe1	Toe1
Mutyh	Mutyh
Hpdl	Hpdl
Gm12996	Gm12996
Zswim5	Zswim5
Urod	Urod
Hectd3	Hectd3
1700021J08Rik	1700021J08Rik
Eif2b3	Eif2b3
Ptch2	Ptch2
Btbd19	Btbd19
Tctex1d4	Tctex1d4
Plk3	Plk3
Rps8	Rps8
Kif2c	Kif2c
Tmem53	Tmem53
Rnf220	Rnf220
Eri3	Eri3
Dmap1	Dmap1
Gm12840	Gm12840
Slc6a9	Slc6a9
B4galt2	B4galt2
Gm12841	Gm12841
Atp6v0b	Atp6v0b
Dph2	Dph2
Ipo13	Ipo13
St3gal3	St3gal3
9530034E10Rik	9530034E10Rik
Kdm4a	Kdm4a
Ptprf	Ptprf
Szt2	Szt2
Med8	Med8
Elovl1	Elovl1
Cdc20	Cdc20
Tie1	Tie1
Tmem125	Tmem125
Ebna1bp2	Ebna1bp2
Gm12862	Gm12862
Slc2a1	Slc2a1
Zfp691	Zfp691
Ermap	Ermap
Svbp	Svbp
AU022252	AU022252
P3h1	P3h1
Ybx1	Ybx1
Ppih	Ppih
Ccdc30	Ccdc30
Ppcs	Ppcs
Zmynd12	Zmynd12
Rimkla	Rimkla
AA415398	AA415398
Foxj3	Foxj3
Guca2a	Guca2a
Hivep3	Hivep3
Scmh1	Scmh1
Slfnl1	Slfnl1
Ctps	Ctps
Cited4	Cited4
Nfyc	Nfyc
Rims3	Rims3
Exo5	Exo5
Zfp69	Zfp69
Smap2	Smap2
Zmpste24	Zmpste24
Rlf	Rlf
Ppt1	Ppt1
Cap1	Cap1
Mfsd2a	Mfsd2a
Mycl	Mycl
Trit1	Trit1
Ppie	Ppie
Hpcal4	Hpcal4
Pabpc4	Pabpc4
Bmp8a	Bmp8a
Macf1	Macf1
Ndufs5	Ndufs5
Akirin1	Akirin1
4933427I04Rik	4933427I04Rik
Gm26606	Gm26606
Mycbp	Mycbp
Gm12905	Gm12905
Rragc	Rragc
4930535I16Rik	4930535I16Rik
Pou3f1	Pou3f1
Utp11l	Utp11l
Fhl3	Fhl3
Sf3a3	Sf3a3
Inpp5b	Inpp5b
Mtf1	Mtf1
1110065P20Rik	1110065P20Rik
Yrdc	Yrdc
Maneal	Maneal
Cdca8	Cdca8
Gnl2	Gnl2
Dnali1	Dnali1
Snip1	Snip1
Gm12932	Gm12932
Meaf6	Meaf6
Zc3h12a	Zc3h12a
Csf3r	Csf3r
Mrps15	Mrps15
Oscp1	Oscp1
Lsm10	Lsm10
Stk40	Stk40
Eva1b	Eva1b
Sh3d21	Sh3d21
Thrap3	Thrap3
Map7d1	Map7d1
Trappc3	Trappc3
Col8a2	Col8a2
Adprhl2	Adprhl2
Tekt2	Tekt2
Ago3	Ago3
Ago1	Ago1
Ago4	Ago4
Clspn	Clspn
5730409E04Rik	5730409E04Rik
Psmb2	Psmb2
Tfap2e	Tfap2e
Ncdn	Ncdn
AU040320	AU040320
Zmym4	Zmym4
Sfpq	Sfpq
Zmym1	Zmym1
Zmym6	Zmym6
Gm12942	Gm12942
Dlgap3	Dlgap3
Smim12	Smim12
Zscan20	Zscan20
Tlr12	Tlr12
Phc2	Phc2
A3galt2	A3galt2
Zfp362	Zfp362
Trim62	Trim62
Azin2	Azin2
Ak2	Ak2
Rnf19b	Rnf19b
S100pbp	S100pbp
Yars	Yars
C77080	C77080
Gm12976	Gm12976
Rbbp4	Rbbp4
Gm26722	Gm26722
Zbtb8os	Zbtb8os
Zbtb8a	Zbtb8a
Bsdc1	Bsdc1
Fam229a	Fam229a
Marcksl1	Marcksl1
Hdac1	Hdac1
Lck	Lck
Fam167b	Fam167b
Eif3i	Eif3i
Tmem234	Tmem234
Dcdc2b	Dcdc2b
Iqcc	Iqcc
Ccdc28b	Ccdc28b
Txlna	Txlna
Kpna6	Kpna6
Tmem39b	Tmem39b
Khdrbs1	Khdrbs1
Ptp4a2	Ptp4a2
E330017L17Rik	E330017L17Rik
Adgrb2	Adgrb2
Col16a1	Col16a1
Pef1	Pef1
Tinagl1	Tinagl1
Serinc2	Serinc2
Fabp3	Fabp3
Zcchc17	Zcchc17
Snrnp40	Snrnp40
Pum1	Pum1
Sdc3	Sdc3
Gm12970	Gm12970
Gm26716	Gm26716
Laptm5	Laptm5
Matn1	Matn1
Ptpru	Ptpru
Mecr	Mecr
Srsf4	Srsf4
Tmem200b	Tmem200b
Epb41	Epb41
Gm10300	Gm10300
Ythdf2	Ythdf2
Gmeb1	Gmeb1
Gm28874	Gm28874
Taf12	Taf12
Rab42	Rab42
Snhg12	Snhg12
Trnau1ap	Trnau1ap
Rcc1	Rcc1
Gm17300	Gm17300
Phactr4	Phactr4
Med18	Med18
Sesn2	Sesn2
Gm12981	Gm12981
Atpif1	Atpif1
Gm12999	Gm12999
Dnajc8	Dnajc8
Ptafr	Ptafr
Eya3	Eya3
Xkr8	Xkr8
Smpdl3b	Smpdl3b
Rpa2	Rpa2
Themis2	Themis2
Ppp1r8	Ppp1r8
Stx12	Stx12
Fam76a	Fam76a
Fgr	Fgr
Ahdc1	Ahdc1
Gm26615	Gm26615
Wasf2	Wasf2
Gpr3	Gpr3
Map3k6	Map3k6
Sytl1	Sytl1
Tmem222	Tmem222
Wdtc1	Wdtc1
Slc9a1	Slc9a1
Fam46b	Fam46b
Trnp1	Trnp1
Kdf1	Kdf1
Nudc	Nudc
Gpatch3	Gpatch3
Gpn2	Gpn2
Sfn	Sfn
Zdhhc18	Zdhhc18
Pigv	Pigv
Arid1a	Arid1a
Gm12974	Gm12974
Rps6ka1	Rps6ka1
Hmgn2	Hmgn2
Dhdds	Dhdds
Zfp683	Zfp683
Aim1l	Aim1l
Cd52	Cd52
Ubxn11	Ubxn11
Sh3bgrl3	Sh3bgrl3
Cep85	Cep85
Cnksr1	Cnksr1
Zfp593	Zfp593
E130218I03Rik	E130218I03Rik
Grrp1	Grrp1
Pdik1l	Pdik1l
Trim63	Trim63
Slc30a2	Slc30a2
Extl1	Extl1
Pafah2	Pafah2
Stmn1	Stmn1
Paqr7	Paqr7
Aunip	Aunip
Mtfr1l	Mtfr1l
Sepn1	Sepn1
Man1c1	Man1c1
Ldlrap1	Ldlrap1
Tmem57	Tmem57
Rhd	Rhd
Tmem50a	Tmem50a
Rsrp1	Rsrp1
Syf2	Syf2
Gm16225	Gm16225
Runx3	Runx3
Gm16224	Gm16224
Clic4	Clic4
Srrm1	Srrm1
Ncmap	Ncmap
Rcan3	Rcan3
Nipal3	Nipal3
Stpg1	Stpg1
Ifnlr1	Ifnlr1
Srsf10	Srsf10
Pnrc2	Pnrc2
Cnr2	Cnr2
Fuca1	Fuca1
Hmgcl	Hmgcl
Gale	Gale
Lypla2	Lypla2
Pithd1	Pithd1
Tceb3	Tceb3
Gm13008	Gm13008
Gm24362	Gm24362
Rpl11	Rpl11
Id3	Id3
E2f2	E2f2
Asap3	Asap3
Tcea3	Tcea3
Zfp46	Zfp46
Hnrnpr	Hnrnpr
Gm27022	Gm27022
Htr1d	Htr1d
6030445D17Rik	6030445D17Rik
Luzp1	Luzp1
Kdm1a	Kdm1a
Lactbl1	Lactbl1
Ephb2	Ephb2
C1qb	C1qb
C1qc	C1qc
C1qa	C1qa
Zbtb40	Zbtb40
Cdc42	Cdc42
2810405F17Rik	2810405F17Rik
Hspg2	Hspg2
Usp48	Usp48
Rap1gap	Rap1gap
Alpl	Alpl
Ece1	Ece1
Gm13012	Gm13012
Eif4g3	Eif4g3
2310026L22Rik	2310026L22Rik
Hp1bp3	Hp1bp3
Sh2d5	Sh2d5
Kif17	Kif17
Ddost	Ddost
Pink1	Pink1
Cda	Cda
Mul1	Mul1
Camk2n1	Camk2n1
Pla2g2c	Pla2g2c
Pla2g5	Pla2g5
Pla2g2e	Pla2g2e
Otud3	Otud3
Tmco4	Tmco4
Nbl1	Nbl1
Minos1	Minos1
Gm16287	Gm16287
Capzb	Capzb
Pqlc2	Pqlc2
Akr7a5	Akr7a5
Mrto4	Mrto4
Emc1	Emc1
Ubr4	Ubr4
2700016F22Rik	2700016F22Rik
Iffo2	Iffo2
Gm21969	Gm21969
Aldh4a1	Aldh4a1
Tas1r2	Tas1r2
Klhdc7a	Klhdc7a
Arhgef10l	Arhgef10l
Rcc2	Rcc2
Padi4	Padi4
Padi3	Padi3
Padi1	Padi1
Padi2	Padi2
Gm13031	Gm13031
Sdhb	Sdhb
Atp13a2	Atp13a2
Mfap2	Mfap2
Crocc	Crocc
Necap2	Necap2
Szrd1	Szrd1
4921514A10Rik	4921514A10Rik
Fbxo42	Fbxo42
Rsg1	Rsg1
Arhgef19	Arhgef19
Epha2	Epha2
Gm13075	Gm13075
Zbtb17	Zbtb17
Spen	Spen
Fblim1	Fblim1
Tmem82	Tmem82
Slc25a34	Slc25a34
Plekhm2	Plekhm2
Ddi2	Ddi2
Dnajc16	Dnajc16
Casp9	Casp9
Efhd2	Efhd2
4930455G09Rik	4930455G09Rik
Tmem51	Tmem51
Tmem51os1	Tmem51os1
Kazn	Kazn
Prdm2	Prdm2
Pdpn	Pdpn
Pramef8	Pramef8
Dhrs3	Dhrs3
Vps13d	Vps13d
Tnfrsf1b	Tnfrsf1b
Tnfrsf8	Tnfrsf8
Gm13225	Gm13225
Gm13212	Gm13212
Gm13051	Gm13051
Gm13166	Gm13166
Gm13251	Gm13251
Gm13247	Gm13247
Gm26880	Gm26880
Gm13248	Gm13248
Gm21411	Gm21411
Gm13150	Gm13150
C230088H06Rik	C230088H06Rik
Gm13139	Gm13139
Gm26624	Gm26624
Gm13151	Gm13151
Gm13152	Gm13152
Gm13154	Gm13154
2610305D13Rik	2610305D13Rik
Gm16211	Gm16211
Zfp534	Zfp534
Gm13157	Gm13157
Gm20707	Gm20707
Zfp933	Zfp933
Miip	Miip
Fv1	Fv1
Mfn2	Mfn2
Plod1	Plod1
2510039O18Rik	2510039O18Rik
Nppb	Nppb
Gm13054	Gm13054
Clcn6	Clcn6
Mthfr	Mthfr
Gm13201	Gm13201
Agtrap	Agtrap
Mad2l2	Mad2l2
Fbxo6	Fbxo6
Fbxo44	Fbxo44
Fbxo2	Fbxo2
Ubiad1	Ubiad1
Mtor	Mtor
Exosc10	Exosc10
Srm	Srm
Masp2	Masp2
Tardbp	Tardbp
Gm572	Gm572
Gm13203	Gm13203
Casz1	Casz1
Gm13205	Gm13205
Gm17029	Gm17029
Pex14	Pex14
Dffa	Dffa
Cort	Cort
Apitd1	Apitd1
Pgd	Pgd
Kif1b	Kif1b
Ube4b	Ube4b
Nmnat1	Nmnat1
Lzic	Lzic
Ctnnbip1	Ctnnbip1
Clstn1	Clstn1
Pik3cd	Pik3cd
Tmem201	Tmem201
Slc25a33	Slc25a33
Spsb1	Spsb1
H6pd	H6pd
Gm13067	Gm13067
Gpr157	Gpr157
Slc2a5	Slc2a5
Car6	Car6
Eno1	Eno1
Rere	Rere
Gm13091	Gm13091
Errfi1	Errfi1
Park7	Park7
Tnfrsf9	Tnfrsf9
Camta1	Camta1
Uts2	Uts2
Per3	Per3
Vamp3	Vamp3
Dnajc11	Dnajc11
Thap3	Thap3
Phf13	Phf13
Klhl21	Klhl21
Zbtb48	Zbtb48
Tas1r1	Tas1r1
Nol9	Nol9
Plekhg5	Plekhg5
Tnfrsf25	Tnfrsf25
Espn	Espn
Acot7	Acot7
Hes3	Hes3
Icmt	Icmt
Rnf207	Rnf207
Rpl22	Rpl22
Kcnab2	Kcnab2
Gm16333	Gm16333
Nphp4	Nphp4
A430005L14Rik	A430005L14Rik
Dffb	Dffb
Cep104	Cep104
Lrrc47	Lrrc47
Smim1	Smim1
Trp73	Trp73
Wrap73	Wrap73
Tprgl	Tprgl
Megf6	Megf6
Arhgef16	Arhgef16
Prdm16	Prdm16
Ttc34	Ttc34
Fam213b	Fam213b
Tnfrsf14	Tnfrsf14
Hes5	Hes5
Pank4	Pank4
Pex10	Pex10
Rer1	Rer1
Morn1	Morn1
Ski	Ski
Faap20	Faap20
Prkcz	Prkcz
Gabrd	Gabrd
Cfap74	Cfap74
Gnb1	Gnb1
Nadk	Nadk
Slc35e2	Slc35e2
Cdk11b	Cdk11b
Mmp23	Mmp23
Mib2	Mib2
B930041F14Rik	B930041F14Rik
Ssu72	Ssu72
1500002C15Rik	1500002C15Rik
Tmem240	Tmem240
Atad3a	Atad3a
Atad3aos	Atad3aos
Gm26840	Gm26840
Tmem88b	Tmem88b
Ankrd65	Ankrd65
Mrpl20	Mrpl20
Ccnl2	Ccnl2
Aurkaip1	Aurkaip1
Mxra8	Mxra8
Dvl1	Dvl1
Tas1r3	Tas1r3
Cptp	Cptp
Cpsf3l	Cpsf3l
Pusl1	Pusl1
Acap3	Acap3
Ube2j2	Ube2j2
Fam132a	Fam132a
B3galt6	B3galt6
Sdf4	Sdf4
Tnfrsf4	Tnfrsf4
Gm16008	Gm16008
Tnfrsf18	Tnfrsf18
Ttll10	Ttll10
9430015G10Rik	9430015G10Rik
Agrn	Agrn
Isg15	Isg15
AW011738	AW011738
Perm1	Perm1
Plekhn1	Plekhn1
Klhl17	Klhl17
Noc2l	Noc2l
Samd11	Samd11
Gm42426	Gm42426
Cdk6	Cdk6
Gm17590	Gm17590
Gm42435	Gm42435
Fam133b	Fam133b
1700109H08Rik	1700109H08Rik
Rbm48	Rbm48
2510017J16Rik	2510017J16Rik
Pex1	Pex1
4833413G10Rik	4833413G10Rik
Gatad1	Gatad1
Tmbim7	Tmbim7
Ankib1	Ankib1
Krit1	Krit1
Lrrd1	Lrrd1
Mterf1a	Mterf1a
Akap9	Akap9
Cyp51	Cyp51
Mterf1b	Mterf1b
Cdk14	Cdk14
Cldn12	Cldn12
Gtpbp10	Gtpbp10
Gm8773	Gm8773
Gm26825	Gm26825
Sri	Sri
Adam22	Adam22
Dbf4	Dbf4
Slc25a40	Slc25a40
Rundc3b	Rundc3b
Abcb1a	Abcb1a
Gm5106	Gm5106
Abcb1b	Abcb1b
Abcb4	Abcb4
Crot	Crot
Tmem243	Tmem243
Dmtf1	Dmtf1
9330182L06Rik	9330182L06Rik
Gm10482	Gm10482
Gm5152	Gm5152
Gm6455	Gm6455
Gm8871	Gm8871
Gm8857	Gm8857
Gm5861	Gm5861
Gm8897	Gm8897
Gm8906	Gm8906
1700003C15Rik	1700003C15Rik
Gm8953	Gm8953
Sema3d	Sema3d
Sema3e	Sema3e
Pclo	Pclo
Cacna2d1	Cacna2d1
Hgf	Hgf
Cd36	Cd36
Magi2	Magi2
Phtf2	Phtf2
Tmem60	Tmem60
Rsbn1l	Rsbn1l
A630072M18Rik	A630072M18Rik
Ptpn12	Ptpn12
Gsap	Gsap
Ccdc146	Ccdc146
Fgl2	Fgl2
Fam185a	Fam185a
Fbxl13	Fbxl13
Armc10	Armc10
Napepld	Napepld
Pmpcb	Pmpcb
Dnajc2	Dnajc2
Psmc2	Psmc2
Reln	Reln
Orc5	Orc5
6030443J06Rik	6030443J06Rik
Lhfpl3	Lhfpl3
5031425E22Rik	5031425E22Rik
4930580E04Rik	4930580E04Rik
Kmt2e	Kmt2e
Srpk2	Srpk2
Pus7	Pus7
Rint1	Rint1
Tomm7	Tomm7
2700038G22Rik	2700038G22Rik
Fam126a	Fam126a
Klhl7	Klhl7
Nupl2	Nupl2
Kcnh2	Kcnh2
Nos3	Nos3
Atg9b	Atg9b
Abcb8	Abcb8
Asic3	Asic3
Cdk5	Cdk5
Slc4a2	Slc4a2
Fastk	Fastk
Tmub1	Tmub1
2310074N15Rik	2310074N15Rik
Agap3	Agap3
Gbx1	Gbx1
Abcf2	Abcf2
Chpf2	Chpf2
Smarcd3	Smarcd3
Nub1	Nub1
Gm26648	Gm26648
Wdr86	Wdr86
Crygn	Crygn
Rheb	Rheb
Prkag2	Prkag2
Prkag2os1	Prkag2os1
1500035N22Rik	1500035N22Rik
Galnt11	Galnt11
E130116L18Rik	E130116L18Rik
Kmt2c	Kmt2c
4831440E17Rik	4831440E17Rik
1700096K18Rik	1700096K18Rik
Xrcc2	Xrcc2
Actr3b	Actr3b
Paxip1	Paxip1
Gm26608	Gm26608
Insig1	Insig1
Rbm33	Rbm33
Rnf32	Rnf32
Lmbr1	Lmbr1
4632411P08Rik	4632411P08Rik
Nom1	Nom1
Ube3c	Ube3c
Gm5129	Gm5129
Dnajb6	Dnajb6
Tyms	Tyms
Gm4961	Gm4961
Hadha	Hadha
Hadhb	Hadhb
Ept1	Ept1
Drc1	Drc1
Otof	Otof
Kcnk3	Kcnk3
Slc35f6	Slc35f6
Cenpa	Cenpa
Dpysl5	Dpysl5
Mapre3	Mapre3
Tmem214	Tmem214
Agbl5	Agbl5
Ost4	Ost4
Emilin1	Emilin1
Khk	Khk
Cgref1	Cgref1
Preb	Preb
Slc5a6	Slc5a6
Atraid	Atraid
Cad	Cad
Slc30a3	Slc30a3
Mpv17	Mpv17
Gm29609	Gm29609
Gtf3c2	Gtf3c2
Eif2b4	Eif2b4
Snx17	Snx17
Zfp513	Zfp513
Ppm1g	Ppm1g
Gm9970	Gm9970
Nrbp1	Nrbp1
Krtcap3	Krtcap3
Ift172	Ift172
Fndc4	Fndc4
Zfp512	Zfp512
4930566F21Rik	4930566F21Rik
Gpn1	Gpn1
Supt7l	Supt7l
Slc4a1ap	Slc4a1ap
Gm43660	Gm43660
AI839979	AI839979
Mrpl33	Mrpl33
Rbks	Rbks
Bre	Bre
Gm17130	Gm17130
Fosl2	Fosl2
Plb1	Plb1
Ppp1cb	Ppp1cb
Gm15614	Gm15614
Yes1	Yes1
Pisd	Pisd
Prr14l	Prr14l
Depdc5	Depdc5
Ywhah	Ywhah
Spon2	Spon2
Ctbp1	Ctbp1
Maea	Maea
Uvssa	Uvssa
Fam53a	Fam53a
Gm9903	Gm9903
Slbp	Slbp
Tmem129	Tmem129
Tacc3	Tacc3
Fgfr3	Fgfr3
Letm1	Letm1
Whsc1	Whsc1
Nelfa	Nelfa
Gm42849	Gm42849
Gm1673	Gm1673
Poln	Poln
Haus3	Haus3
Mxd4	Mxd4
Zfyve28	Zfyve28
Gm42848	Gm42848
Rnf4	Rnf4
Fam193a	Fam193a
Tnip2	Tnip2
Sh3bp2	Sh3bp2
Add1	Add1
Mfsd10	Mfsd10
Nop14	Nop14
Grk4	Grk4
Htt	Htt
Msantd1	Msantd1
Rgs12	Rgs12
Hgfac	Hgfac
Dok7	Dok7
Lrpap1	Lrpap1
Hmx1	Hmx1
Trmt44	Trmt44
4931431C16Rik	4931431C16Rik
Acox3	Acox3
Htra3	Htra3
Sh3tc1	Sh3tc1
Ablim2	Ablim2
Afap1	Afap1
Sorcs2	Sorcs2
2210406O10Rik	2210406O10Rik
Grpel1	Grpel1
Tada2b	Tada2b
Ccdc96	Ccdc96
Tbc1d14	Tbc1d14
D5Ertd579e	D5Ertd579e
Bloc1s4	Bloc1s4
Mrfap1	Mrfap1
Man2b2	Man2b2
Ppp2r2c	Ppp2r2c
Wfs1	Wfs1
Jakmip1	Jakmip1
Gm1043	Gm1043
Crmp1	Crmp1
Evc	Evc
Evc2	Evc2
Msx1	Msx1
Stx18	Stx18
Nsg1	Nsg1
Zbtb49	Zbtb49
Lyar	Lyar
Tmem128	Tmem128
Otop1	Otop1
Slc2a9	Slc2a9
Wdr1	Wdr1
Zfp518b	Zfp518b
Clnk	Clnk
Hs3st1	Hs3st1
Rab28	Rab28
Bod1l	Bod1l
Gm7854	Gm7854
Cpeb2	Cpeb2
Cc2d2a	Cc2d2a
Fbxl5	Fbxl5
Gm42555	Gm42555
Bst1	Bst1
Cd38	Cd38
Gm7879	Gm7879
Tapt1	Tapt1
Gm42982	Gm42982
Gm42984	Gm42984
Qdpr	Qdpr
Gm42413	Gm42413
Lap3	Lap3
Med28	Med28
Fam184b	Fam184b
9630001P10Rik	9630001P10Rik
Ncapg	Ncapg
Lcorl	Lcorl
Slit2	Slit2
Pacrgl	Pacrgl
Adgra3	Adgra3
Ppargc1a	Ppargc1a
Dhx15	Dhx15
Sod3	Sod3
Lgi2	Lgi2
Sepsecs	Sepsecs
Pi4k2b	Pi4k2b
Zcchc4	Zcchc4
Anapc4	Anapc4
Smim20_ENSMUSG00000061461	Smim20_ENSMUSG00000061461
Smim20_ENSMUSG00000106981	Smim20_ENSMUSG00000106981
Rbpj	Rbpj
Gm42747	Gm42747
Tbc1d19	Tbc1d19
Stim2	Stim2
Pcdh7	Pcdh7
Gm43042	Gm43042
G6pd2	G6pd2
Arap2	Arap2
Dthd1	Dthd1
Rell1	Rell1
5830416I19Rik	5830416I19Rik
Pgm1	Pgm1
Tbc1d1	Tbc1d1
Gm43838	Gm43838
Gm43837	Gm43837
Gm31363	Gm31363
1700027F09Rik	1700027F09Rik
C030018K13Rik	C030018K13Rik
Gm3716	Gm3716
Gm26761	Gm26761
Klf3	Klf3
Tlr1	Tlr1
Tlr6	Tlr6
Fam114a1	Fam114a1
Tmem156	Tmem156
Klhl5	Klhl5
Wdr19	Wdr19
Rfc1	Rfc1
Rpl9	Rpl9
Lias	Lias
Ugdh	Ugdh
Gm43552	Gm43552
Smim14	Smim14
Ube2k	Ube2k
Gm42726	Gm42726
Pds5a	Pds5a
N4bp2	N4bp2
Rhoh	Rhoh
Chrna9	Chrna9
9130230L23Rik	9130230L23Rik
Rbm47	Rbm47
Gm26725	Gm26725
Nsun7	Nsun7
Apbb2	Apbb2
Uchl1	Uchl1
Limch1	Limch1
Gm42670	Gm42670
Tmem33	Tmem33
Slc30a9	Slc30a9
Gm43698	Gm43698
Bend4	Bend4
Gm26756	Gm26756
Shisa3	Shisa3
Atp8a1	Atp8a1
Gm15478	Gm15478
Gm15477	Gm15477
Kctd8	Kctd8
Guf1	Guf1
Gnpda2	Gnpda2
Gabrb1	Gabrb1
Commd8	Commd8
Nfxl1	Nfxl1
Zar1	Zar1
Cnga1	Cnga1
Nipal1	Nipal1
Txk	Txk
Tec	Tec
Slain2	Slain2
Gm10135	Gm10135
Slc10a4	Slc10a4
Fryl	Fryl
Ociad1	Ociad1
Ociad2	Ociad2
Dcun1d4	Dcun1d4
Lrrc66	Lrrc66
Sgcb	Sgcb
Usp46	Usp46
Dancr_ENSMUSG00000106943	Dancr_ENSMUSG00000106943
Dancr_ENSMUSG00000053656	Dancr_ENSMUSG00000053656
Rasl11b	Rasl11b
Scfd2	Scfd2
Fip1l1	Fip1l1
Chic2	Chic2
Gsx2	Gsx2
Kit	Kit
Gm19590	Gm19590
Kdr	Kdr
Srd5a3	Srd5a3
Tmem165	Tmem165
Clock	Clock
Gm7467	Gm7467
Exoc1	Exoc1
Cep135	Cep135
C530008M17Rik	C530008M17Rik
Aasdh	Aasdh
Ppat	Ppat
2310040G07Rik	2310040G07Rik
Paics	Paics
Srp72	Srp72
Arl9	Arl9
Thegl	Thegl
Hopx	Hopx
Hopxos	Hopxos
Gm15831	Gm15831
Gm42757	Gm42757
Spink2	Spink2
Rest	Rest
Noa1	Noa1
Polr2b	Polr2b
